,edges,metagrad
107,43091,0.00010361808381276205
108,14164,0.00010342564928578213
109,84604,0.00010332023521186784
110,47966,0.00010325401672162116
111,382,0.00010313079837942496
112,186556,0.00010294005915056914
113,197718,0.00010293037485098466
114,118752,0.00010290614591212943
115,177476,0.00010274522355757654
116,96105,0.00010262748401146382
117,70559,0.00010237604146823287
118,66774,0.00010223602293990552
119,85271,0.00010214155190624297
120,52821,0.00010208243475062773
121,16653,0.0001020618001348339
122,74081,0.00010203714191447943
123,95837,0.00010203023703070357
124,103372,0.00010199032840318978
125,22757,0.00010190835018875077
126,197018,0.0001018877956084907
127,164828,0.00010184169514104724
128,81946,0.00010164287232328206
129,110902,0.00010159362864214927
130,158149,0.00010154763731407002
131,185813,0.00010141669918084517
132,11405,0.0001013787550618872
133,183380,0.00010130542796105146
134,100649,0.00010116168414242566
135,103127,0.00010094714525621384
136,94583,0.00010083735833177343
137,153450,0.00010083001689054072
138,94166,0.00010081914660986513
139,67032,0.00010077036859001964
140,78191,0.00010058465704787523
141,104989,0.00010054402082460001
142,8148,0.000100501230917871
143,74598,0.0001004888690658845
144,163295,0.00010035529703600332
145,48965,0.00010024091170635074
146,150324,0.00010022988135460764
147,90195,9.998311725212261e-05
148,70645,9.991074330173433e-05
149,109842,9.989923273678869e-05
150,22810,9.989506361307576e-05
151,102397,9.965019125957042e-05
152,3488,9.949882223736495e-05
153,168255,9.941408643499017e-05
154,157966,9.938864241121337e-05
155,113424,9.937042341334745e-05
156,169694,9.918333671521395e-05
157,57469,9.918127034325153e-05
158,102153,9.917129500536248e-05
159,6493,9.909280197462067e-05
160,178055,9.881148434942588e-05
161,109704,9.875168325379491e-05
162,126758,9.871042129816487e-05
163,88198,9.869462519418448e-05
164,57146,9.868400229606777e-05
165,54824,9.86469240160659e-05
166,33618,9.864114690572023e-05
167,144321,9.8641132353805e-05
168,77684,9.859226702246815e-05
169,125070,9.849635534919798e-05
170,37409,9.840184793574736e-05
171,137400,9.834249067353085e-05
172,34463,9.82074489002116e-05
173,174215,9.813957149162889e-05
174,29077,9.799369581742212e-05
175,172234,9.784246503841132e-05
176,186980,9.775396028999239e-05
177,145696,9.763256821315736e-05
178,137426,9.751971811056137e-05
179,79330,9.749894525157288e-05
180,123363,9.737879736348987e-05
181,198879,9.737290383782238e-05
182,24259,9.732190665090457e-05
183,198128,9.728080476634204e-05
184,69177,9.720546222524717e-05
185,125391,9.719515219330788e-05
186,73278,9.718220826471224e-05
187,9217,9.713503823149949e-05
188,108622,9.713004692457616e-05
189,32798,9.709664300316945e-05
190,16291,9.703219984658062e-05
191,178141,9.68754175119102e-05
192,42929,9.683842654339969e-05
193,185495,9.679800132289529e-05
194,83313,9.670798317529261e-05
195,68688,9.666669939178973e-05
196,189274,9.647689876146615e-05
197,152803,9.645572572480887e-05
198,116802,9.644639794714749e-05
199,184621,9.636952017899603e-05
200,77525,9.633844456402585e-05
201,70105,9.6337083959952e-05
202,187769,9.627637336961925e-05
203,174259,9.625088569009677e-05
204,107798,9.623722871765494e-05
205,95863,9.620362834539264e-05
206,85439,9.595667506800964e-05
207,82667,9.589543333277106e-05
208,71987,9.588518878445029e-05
209,89237,9.5787261670921e-05
210,164044,9.564385982230306e-05
211,168033,9.564302308717743e-05
212,169924,9.563667117618024e-05
213,51457,9.560752368997782e-05
214,158436,9.53460403252393e-05
215,63916,9.522005711914971e-05
216,171198,9.50540488702245e-05
217,40275,9.504768968326971e-05
218,181089,9.497703285887837e-05
219,174244,9.497013525106013e-05
220,49404,9.496379789197817e-05
221,132048,9.495892300037667e-05
222,9181,9.493902325630188e-05
223,38133,9.492435492575169e-05
224,163299,9.490006050327793e-05
225,93631,9.48775777942501e-05
226,116837,9.48153538047336e-05
227,129679,9.477802814217284e-05
228,42447,9.4761693617329e-05
229,147681,9.472604870097712e-05
230,156404,9.470163058722392e-05
231,194864,9.467825293540955e-05
232,134690,9.467385098105296e-05
233,11314,9.460208821110427e-05
234,122779,9.459376451559365e-05
235,166071,9.449018398299813e-05
236,153226,9.446344483876601e-05
237,143593,9.444719034945592e-05
238,18759,9.440653229830787e-05
239,138173,9.434646199224517e-05
240,85325,9.42848200793378e-05
241,181792,9.422841685591266e-05
242,190801,9.416591638000682e-05
243,127743,9.416053217137232e-05
244,181471,9.415813110535964e-05
245,194691,9.405929449712858e-05
246,54065,9.403268632013351e-05
247,162554,9.399165719514713e-05
248,131239,9.392265928909183e-05
249,168307,9.388656326336786e-05
250,118566,9.386850433656946e-05
251,194789,9.383889846503735e-05
252,6949,9.382765711052343e-05
253,76911,9.369548206450418e-05
254,166944,9.365384903503582e-05
255,53944,9.341195982415229e-05
256,120156,9.340486576547846e-05
257,29660,9.340451651951298e-05
258,113401,9.334777860203758e-05
259,25025,9.321510151494294e-05
260,119032,9.3093651230447e-05
261,8620,9.309170127380639e-05
262,126632,9.29442176129669e-05
263,118739,9.283973486162722e-05
264,22857,9.282283281208947e-05
265,190727,9.279430378228426e-05
266,161559,9.276896889787167e-05
267,171322,9.273973410017788e-05
268,180678,9.272903116652742e-05
269,23557,9.272715396946296e-05
270,5199,9.267796122003347e-05
271,45475,9.2659356596414e-05
272,147914,9.26368884393014e-05
273,129032,9.263652464142069e-05
274,173801,9.26299107959494e-05
275,172992,9.260272781830281e-05
276,159624,9.257697820430622e-05
277,96766,9.253667667508125e-05
278,71075,9.248311107512563e-05
279,129480,9.246571426047012e-05
280,75499,9.239101927960292e-05
281,93058,9.231004514731467e-05
282,84765,9.22931867535226e-05
283,60025,9.223473171005026e-05
284,193662,9.223281813319772e-05
285,105671,9.219664934789762e-05
286,24437,9.214407327817753e-05
287,81326,9.211809083353728e-05
288,99195,9.21152823138982e-05
289,52754,9.20303791644983e-05
290,109888,9.199607302434742e-05
291,15701,9.199138730764389e-05
292,29268,9.190235869027674e-05
293,161009,9.18373916647397e-05
294,171695,9.181617497233674e-05
295,163188,9.1747977421619e-05
296,121598,9.174218575935811e-05
297,91185,9.172790305456147e-05
298,187751,9.170292469207197e-05
299,3964,9.163920913124457e-05
300,122160,9.161807975033298e-05
301,149941,9.160360787063837e-05
302,182036,9.153751307167113e-05
303,35833,9.153095743386075e-05
304,153078,9.149368270300329e-05
305,182563,9.142255294136703e-05
306,34759,9.137942106463015e-05
307,151391,9.136294829659164e-05
308,76169,9.136150765698403e-05
309,89768,9.132675040746108e-05
310,78033,9.127496741712093e-05
311,50396,9.126180520979688e-05
312,17399,9.123035124503076e-05
313,195559,9.121335460804403e-05
314,3942,9.120244794758037e-05
315,132501,9.118947491515428e-05
316,56914,9.118499292526394e-05
317,180001,9.117528679780662e-05
318,129736,9.109895472647622e-05
319,157928,9.109287202591076e-05
320,61148,9.10690359887667e-05
321,143146,9.101354226004332e-05
322,97457,9.0966081188526e-05
323,151759,9.091381070902571e-05
324,115901,9.085611236514524e-05
325,12505,9.085371129913256e-05
326,69021,9.085171768674627e-05
327,64602,9.084245539270341e-05
328,5762,9.080508607439697e-05
329,17067,9.078208677237853e-05
330,187711,9.077644062926993e-05
331,19882,9.074281115317717e-05
332,63627,9.069443331100047e-05
333,121037,9.066475467989221e-05
334,103565,9.061404125532135e-05
335,43363,9.059531294042245e-05
336,54821,9.057969873538241e-05
337,101245,9.055766713572666e-05
338,194493,9.044633043231443e-05
339,78461,9.03749605640769e-05
340,70276,9.033501555677503e-05
341,61054,9.028163913171738e-05
342,38202,9.026424231706187e-05
343,54625,9.022790618473664e-05
344,99129,9.021451842272654e-05
345,181840,9.020446304930374e-05
346,8376,9.016700641950592e-05
347,101376,9.002876322483644e-05
348,47440,8.998341218102723e-05
349,100043,8.996517135528848e-05
350,4210,8.992659422801808e-05
351,130210,8.991766662802547e-05
352,8082,8.991644426714629e-05
353,115252,8.98559155757539e-05
354,154806,8.983227598946542e-05
355,32130,8.974349475465715e-05
356,9619,8.973960939329118e-05
357,43143,8.973894728114828e-05
358,74684,8.973199874162674e-05
359,66525,8.9697765361052e-05
360,116607,8.965012239059433e-05
361,103623,8.955537487054244e-05
362,80771,8.946141315391287e-05
363,3609,8.944293949753046e-05
364,129871,8.937351958593354e-05
365,78595,8.92661846592091e-05
366,98997,8.922028064262122e-05
367,92537,8.921022526919842e-05
368,3844,8.918624371290207e-05
369,199183,8.913482452044263e-05
370,134780,8.90848896233365e-05
371,73076,8.905574213713408e-05
372,197355,8.89999937498942e-05
373,40919,8.895902283256873e-05
374,25368,8.893528865883127e-05
375,124073,8.893231279216707e-05
376,115387,8.88090580701828e-05
377,137902,8.880365203367546e-05
378,171132,8.879343658918515e-05
379,75645,8.879182860255241e-05
380,114010,8.877326763467863e-05
381,158118,8.873899059835821e-05
382,157268,8.870924648363143e-05
383,16268,8.870334568200633e-05
384,54994,8.862067625159398e-05
385,9335,8.861907554091886e-05
386,122955,8.857750071911141e-05
387,9187,8.845308184390888e-05
388,74591,8.84248802321963e-05
389,121652,8.840175723889843e-05
390,145843,8.837613859213889e-05
391,14618,8.827357669360936e-05
392,102947,8.823190728435293e-05
393,174447,8.818523201625794e-05
394,198601,8.804429671727121e-05
395,158106,8.801425428828225e-05
396,94283,8.799098577583209e-05
397,43525,8.79747822182253e-05
398,119644,8.796178735792637e-05
399,185187,8.791287837084383e-05
400,79719,8.783120574662462e-05
401,175986,8.782680379226804e-05
402,91379,8.781653014011681e-05
403,3703,8.780206553637981e-05
404,126169,8.77853381098248e-05
405,177228,8.7776716100052e-05
406,127706,8.776918548392132e-05
407,36854,8.776308823144063e-05
408,36645,8.775892638368532e-05
409,43757,8.774459274718538e-05
410,143366,8.773637819103897e-05
411,150424,8.773555600782856e-05
412,13296,8.753003203310072e-05
413,40451,8.750884444452822e-05
414,89704,8.75066252774559e-05
415,77810,8.748516847845167e-05
416,55699,8.736974268686026e-05
417,88646,8.735982555663213e-05
418,79555,8.73592944117263e-05
419,146905,8.734468428883702e-05
420,104893,8.733340655453503e-05
421,194015,8.727781096240506e-05
422,196620,8.726694795768708e-05
423,78292,8.725687075639144e-05
424,177251,8.725313091417775e-05
425,112007,8.723170321900398e-05
426,58409,8.719194011064246e-05
427,110527,8.717001037439331e-05
428,7884,8.716855518287048e-05
429,156575,8.715694275451824e-05
430,109780,8.710096881259233e-05
431,105919,8.710053953109309e-05
432,133540,8.705203799763694e-05
433,45784,8.700812759343535e-05
434,70135,8.699559839442372e-05
435,127863,8.685859211254865e-05
436,141301,8.684521162649617e-05
437,196978,8.671907562529668e-05
438,159123,8.670341048855335e-05
439,169489,8.668848749948665e-05
440,43137,8.665365021442994e-05
441,109859,8.662141772219911e-05
442,81929,8.659600280225277e-05
443,105550,8.655562851345167e-05
444,3600,8.654900011606514e-05
445,133353,8.653773693367839e-05
446,48868,8.653753320686519e-05
447,27632,8.649015944683924e-05
448,32731,8.647590584587306e-05
449,27,8.643389446660876e-05
450,2352,8.641494787298143e-05
451,147326,8.639384031994268e-05
452,5083,8.638036524644122e-05
453,193836,8.63644017954357e-05
454,178317,8.63401874084957e-05
455,145069,8.632784738438204e-05
456,41443,8.62608285387978e-05
457,101718,8.62069136928767e-05
458,76414,8.614585385657847e-05
459,170858,8.612983219791204e-05
460,16174,8.612398232799023e-05
461,84716,8.612135570729151e-05
462,111545,8.601236913818866e-05
463,162792,8.59954598126933e-05
464,63177,8.597470878157765e-05
465,187491,8.583124144934118e-05
466,33804,8.583082671975717e-05
467,155751,8.580910798627883e-05
468,178089,8.5791340097785e-05
469,32711,8.578542474424466e-05
470,21021,8.577756671002135e-05
471,71287,8.569768397137523e-05
472,10556,8.569453348172829e-05
473,31556,8.568893099436536e-05
474,9076,8.564382005715743e-05
475,184071,8.562271250411868e-05
476,168615,8.559847628930584e-05
477,108937,8.559138223063201e-05
478,46086,8.544572483515367e-05
479,65344,8.544154115952551e-05
480,59272,8.537504618288949e-05
481,199754,8.53706369525753e-05
482,82868,8.528531907359138e-05
483,64957,8.525141311110929e-05
484,97698,8.524999429937452e-05
485,8073,8.522460848325863e-05
486,26203,8.520371920894831e-05
487,137530,8.519607217749581e-05
488,112442,8.515700756106526e-05
489,45406,8.51325603434816e-05
490,74604,8.509035251336172e-05
491,147067,8.507139864377677e-05
492,85086,8.506722952006385e-05
493,18511,8.504801371600479e-05
494,92646,8.503891876898706e-05
495,415,8.501259435433894e-05
496,38461,8.500957483192906e-05
497,114915,8.50005162646994e-05
498,162261,8.500347757944837e-05
499,120495,8.49809221108444e-05
500,55464,8.484896534355357e-05
501,159751,8.482324483338743e-05
502,170240,8.481799159199e-05
503,21450,8.477625669911504e-05
504,56236,8.476701623294502e-05
505,153224,8.476097718812525e-05
506,171358,8.47477640490979e-05
507,119516,8.47392511786893e-05
508,183085,8.473580237478018e-05
509,149623,8.470321336062625e-05
510,189121,8.469434396829456e-05
511,185536,8.463667472824454e-05
512,14864,8.461686957161874e-05
513,11677,8.459456876153126e-05
514,49394,8.453243208350614e-05
515,115620,8.452831389149651e-05
516,183971,8.450503810308874e-05
517,56977,8.441356476396322e-05
518,123285,8.441005775239319e-05
519,51736,8.439717930741608e-05
520,53690,8.43477391754277e-05
521,37676,8.428676665062085e-05
522,106390,8.426276326645166e-05
523,145240,8.425414853263646e-05
524,34905,8.425310079474002e-05
525,194829,8.423049439443275e-05
526,120300,8.421473467024043e-05
527,105568,8.418493962381035e-05
528,119394,8.414775948040187e-05
529,50079,8.413558680331334e-05
530,55608,8.410024747718126e-05
531,92094,8.40547145344317e-05
532,195056,8.40450229588896e-05
533,126922,8.40337888803333e-05
534,100306,8.403191168326885e-05
535,16504,8.394532051170245e-05
536,88290,8.391976734856144e-05
537,99919,8.390354196308181e-05
538,55603,8.3805454778485e-05
539,161204,8.379781502299011e-05
540,28922,8.377421909244731e-05
541,113205,8.373709715669975e-05
542,169137,8.373197488253936e-05
543,110094,8.368840644834563e-05
544,154233,8.360159699805081e-05
545,139104,8.354519377462566e-05
546,117373,8.353357407031581e-05
547,60376,8.352916484000161e-05
548,12167,8.350688585778698e-05
549,9728,8.349966810783371e-05
550,54668,8.348117262357846e-05
551,91971,8.346771210199222e-05
552,152259,8.342524961335585e-05
553,3061,8.342007640749216e-05
554,137202,8.341416832990944e-05
555,191232,8.340897329617292e-05
556,156206,8.34051679703407e-05
557,170578,8.338014595210552e-05
558,162786,8.337822509929538e-05
559,2642,8.327647083206102e-05
560,190010,8.327106479555368e-05
561,47480,8.323037036461756e-05
562,194557,8.321917266584933e-05
563,54830,8.320609777001664e-05
564,136253,8.319649350596592e-05
565,81862,8.31955621833913e-05
566,198378,8.319360495079309e-05
567,165833,8.31637007649988e-05
568,44436,8.312602585647255e-05
569,63819,8.310304110636935e-05
570,35901,8.309201075462624e-05
571,50664,8.306567906402051e-05
572,40563,8.308293035952374e-05
573,192236,8.29989803605713e-05
574,30826,8.299365435959771e-05
575,29386,8.297448948724195e-05
576,168025,8.29507625894621e-05
577,173577,8.294149301946163e-05
578,93974,8.290460391435772e-05
579,97410,8.288182289106771e-05
580,106433,8.285636431537569e-05
581,182694,8.282671478809789e-05
582,147299,8.278388122562319e-05
583,192591,8.276542212115601e-05
584,112397,8.275881555164233e-05
585,19379,8.270836406154558e-05
586,19364,8.271194383269176e-05
587,6707,8.270538091892377e-05
588,128176,8.267475641332567e-05
589,79822,8.266745135188103e-05
590,7397,8.266710210591555e-05
591,117468,8.265213546110317e-05
592,165146,8.265115320682526e-05
593,39245,8.263626659754664e-05
594,126308,8.261965558631346e-05
595,68128,8.259498281404376e-05
596,29509,8.254851854871958e-05
597,22502,8.250619430327788e-05
598,72847,8.246723155025393e-05
599,50949,8.245891513070092e-05
600,115018,8.244138734880835e-05
601,130660,8.243791671702638e-05
602,57852,8.239851740654558e-05
603,56454,8.23858063085936e-05
604,58559,8.235236600739881e-05
605,23815,8.233114203903824e-05
606,51193,8.23169611976482e-05
607,115749,8.226458157878369e-05
608,158474,8.223430631915107e-05
609,144496,8.221495227189735e-05
610,78746,8.215451816795394e-05
611,95854,8.215423440560699e-05
612,14965,8.210990927182138e-05
613,25081,8.210050145862624e-05
614,69701,8.208490908145905e-05
615,93490,8.207837527152151e-05
616,13119,8.20709319668822e-05
617,29258,8.198017167160287e-05
618,34243,8.197795978048816e-05
619,163129,8.196382987080142e-05
620,105003,8.194854308385402e-05
621,106420,8.192315726773813e-05
622,98028,8.189931395463645e-05
623,91771,8.1866659456864e-05
624,80438,8.186625927919522e-05
625,64642,8.179813448805362e-05
626,141949,8.179568249033764e-05
627,48454,8.179561700671911e-05
628,2160,8.178135612979531e-05
629,7157,8.177706331480294e-05
630,145327,8.174125105142593e-05
631,190951,8.17405671114102e-05
632,179599,8.171462832251564e-05
633,181834,8.167366468114778e-05
634,100285,8.166118641383946e-05
635,150369,8.16344836493954e-05
636,111993,8.160505967680365e-05
637,164277,8.158881973940879e-05
638,187010,8.155647810781375e-05
639,141865,8.154667011694983e-05
640,56041,8.152955706464127e-05
641,172670,8.152528607752174e-05
642,166835,8.150243229465559e-05
643,30010,8.148681081365794e-05
644,67079,8.148336928570643e-05
645,138858,8.145679021254182e-05
646,96952,8.145260653691366e-05
647,184316,8.143868035404012e-05
648,114931,8.141556463669986e-05
649,112792,8.141766011249274e-05
650,78171,8.140275895129889e-05
651,125315,8.138878911267966e-05
652,187986,8.138797420542687e-05
653,10765,8.136087126331404e-05
654,30724,8.13421793282032e-05
655,195656,8.124011947074905e-05
656,183289,8.121679275063798e-05
657,85169,8.118920959532261e-05
658,181965,8.118747791741043e-05
659,100944,8.114242518786341e-05
660,106850,8.11237987363711e-05
661,195969,8.112266368698329e-05
662,182836,8.10969722806476e-05
663,180158,8.108964539133012e-05
664,29653,8.104153675958514e-05
665,124233,8.098516263999045e-05
666,54907,8.093737415038049e-05
667,30175,8.092329517239705e-05
668,109049,8.090389019344002e-05
669,151961,8.088918548310176e-05
670,170615,8.085709123406559e-05
671,11468,8.085698209470138e-05
672,186888,8.081865962594748e-05
673,120804,8.080435509327799e-05
674,113083,8.076954691205174e-05
675,74896,8.075508230831474e-05
676,183163,8.075185905909166e-05
677,50016,8.073087519733235e-05
678,37886,8.07122778496705e-05
679,93354,8.066114241955802e-05
680,105706,8.058843377511948e-05
681,131862,8.058453386183828e-05
682,167390,8.058051025727764e-05
683,103148,8.056155638769269e-05
684,52034,8.049788448261097e-05
685,80466,8.047536539379507e-05
686,98070,8.04126902949065e-05
687,19022,8.036363578867167e-05
688,167536,8.032782352529466e-05
689,199648,8.029949094634503e-05
690,50792,8.027782314456999e-05
691,21028,8.024190901778638e-05
692,183531,8.023400005185977e-05
693,146794,8.020070526981726e-05
694,48546,8.018733933568001e-05
695,137126,8.017205982469022e-05
696,134834,8.016089122975245e-05
697,147308,8.01451678853482e-05
698,62920,8.012283069547266e-05
699,18390,8.010439341887832e-05
700,159128,8.007503492990509e-05
701,161184,8.007091673789546e-05
702,190542,8.005541894817725e-05
703,64535,8.003468974493444e-05
704,165461,7.999434455996379e-05
705,107148,7.995083433343098e-05
706,191897,7.994809857336804e-05
707,187966,7.990311132743955e-05
708,1603,7.990232552401721e-05
709,193317,7.988788274815306e-05
710,63642,7.984496915014461e-05
711,98310,7.983003160916269e-05
712,53177,7.980660302564502e-05
713,171018,7.980281952768564e-05
714,4761,7.979229121701792e-05
715,107851,7.978034409461543e-05
716,26488,7.977000495884567e-05
717,49427,7.976291090017185e-05
718,176775,7.976088090799749e-05
719,70613,7.972629100549966e-05
720,122773,7.96919412096031e-05
721,61519,7.967543206177652e-05
722,61186,7.967303099576384e-05
723,125284,7.965499389683828e-05
724,198690,7.963272946653888e-05
725,164986,7.962538074934855e-05
726,156263,7.959600043250248e-05
727,64086,7.958064816193655e-05
728,190523,7.957264460856095e-05
729,79113,7.957049092510715e-05
730,114618,7.952281885081902e-05
731,101798,7.949852442834526e-05
732,77841,7.94743828009814e-05
733,193571,7.94064108049497e-05
734,166986,7.938735507195815e-05
735,124518,7.927399565232918e-05
736,64648,7.926103717181832e-05
737,99858,7.925599493319169e-05
738,40949,7.92503560660407e-05
739,69750,7.922172517282888e-05
740,185064,7.921273208921775e-05
741,148494,7.920058124000207e-05
742,149446,7.918201299617067e-05
743,5197,7.916214963188395e-05
744,183496,7.91518614278175e-05
745,23021,7.913111767265946e-05
746,43365,7.911875582067296e-05
747,186197,7.911579450592399e-05
748,179118,7.911268039606512e-05
749,147223,7.908198313089088e-05
750,108870,7.90594203863293e-05
751,32892,7.90209523984231e-05
752,107529,7.89986370364204e-05
753,44564,7.899311458459124e-05
754,101783,7.898789044702426e-05
755,83059,7.897674367995933e-05
756,80265,7.896116585470736e-05
757,61158,7.892360736150295e-05
758,62536,7.892118446761742e-05
759,6328,7.89104524301365e-05
760,178154,7.889784319559112e-05
761,101610,7.886903040343896e-05
762,66169,7.875360461184755e-05
763,99052,7.875174196669832e-05
764,107349,7.871979323681444e-05
765,53739,7.872062269598246e-05
766,94639,7.870887202443555e-05
767,159636,7.869317050790414e-05
768,150633,7.868965622037649e-05
769,121616,7.86710370448418e-05
770,175316,7.861879566917196e-05
771,22245,7.861059566494077e-05
772,100065,7.859984907554463e-05
773,114506,7.85806987551041e-05
774,86267,7.855446892790496e-05
775,91750,7.854209979996085e-05
776,99823,7.852728595025837e-05
777,93613,7.850327529013157e-05
778,160590,7.849981193430722e-05
779,174884,7.849925896152854e-05
780,6463,7.848314999137074e-05
781,105060,7.847605593269691e-05
782,96063,7.845691288821399e-05
783,152330,7.845689833629876e-05
784,144045,7.843747880542651e-05
785,98602,7.840092439437285e-05
786,153367,7.833560084691271e-05
787,156923,7.824524072930217e-05
788,134894,7.823526539141312e-05
789,164877,7.822721818229184e-05
790,101812,7.821575127309188e-05
791,107427,7.819065649528056e-05
792,19643,7.818707672413439e-05
793,56574,7.817884034011513e-05
794,81005,7.816708966856822e-05
795,111366,7.815243588993326e-05
796,107025,7.815132266841829e-05
797,21242,7.814696436980739e-05
798,164288,7.812940020812675e-05
799,175171,7.810588431311771e-05
800,21569,7.809168891981244e-05
801,22614,7.806713983882219e-05
802,147497,7.80144109739922e-05
803,122280,7.79069887357764e-05
804,53936,7.785789057379588e-05
805,60908,7.782725879224017e-05
806,99308,7.781496969982982e-05
807,99660,7.77997775003314e-05
808,152949,7.776888378430158e-05
809,165223,7.776782877044752e-05
810,178313,7.775174162816256e-05
811,155133,7.775132689857855e-05
812,178408,7.77204186306335e-05
813,119085,7.771678065182641e-05
814,54667,7.770794763928279e-05
815,126614,7.7697382948827e-05
816,44539,7.766453200019896e-05
817,20759,7.764668407617137e-05
818,183894,7.763949543004856e-05
819,43521,7.762830500723794e-05
820,128071,7.760393782518804e-05
821,45056,7.755715341772884e-05
822,50591,7.75474909460172e-05
823,44808,7.752597593935207e-05
824,117326,7.750417717033997e-05
825,167247,7.745315815554932e-05
826,46985,7.743691094219685e-05
827,23098,7.743127935100347e-05
828,64771,7.741485751466826e-05
829,126978,7.739932334516197e-05
830,130173,7.739678403595462e-05
831,164954,7.739011925878003e-05
832,98357,7.735878898529336e-05
833,114846,7.731719961157069e-05
834,112245,7.73167994339019e-05
835,170554,7.732266385573894e-05
836,173271,7.729444041615352e-05
837,32693,7.72876592236571e-05
838,183565,7.726147305220366e-05
839,91995,7.72548301029019e-05
840,1467,7.725478644715622e-05
841,101708,7.725336763542145e-05
842,129041,7.723643648205325e-05
843,118913,7.722639566054568e-05
844,133490,7.713885861448944e-05
845,123592,7.712903607171029e-05
846,4814,7.709828787483275e-05
847,185571,7.709469355177134e-05
848,168049,7.706745236646384e-05
849,53749,7.705305324634537e-05
850,186106,7.703524170210585e-05
851,150119,7.701389404246584e-05
852,135586,7.701171125518158e-05
853,95761,7.700358401052654e-05
854,151356,7.699018169660121e-05
855,109265,7.698906119912863e-05
856,83974,7.697886030655354e-05
857,31536,7.697878027101979e-05
858,74069,7.697780529269949e-05
859,98243,7.697192631894723e-05
860,21243,7.69636026234366e-05
861,18490,7.696296961512417e-05
862,131536,7.695479871472344e-05
863,61193,7.695555541431531e-05
864,78881,7.693997031310573e-05
865,46167,7.693181396462023e-05
866,115007,7.692041253903881e-05
867,165374,7.689685298828408e-05
868,199601,7.68934260122478e-05
869,18135,7.68616737332195e-05
870,170357,7.684394222451374e-05
871,130670,7.682507566642016e-05
872,170658,7.682533760089427e-05
873,72842,7.679034752072766e-05
874,17470,7.676777022425085e-05
875,105792,7.676017412450165e-05
876,80737,7.67529709264636e-05
877,168299,7.671455387026072e-05
878,146783,7.670120248803869e-05
879,22533,7.669894694117829e-05
880,98456,7.669478509342298e-05
881,179864,7.669383921893314e-05
882,163955,7.669223850825801e-05
